TableName,LineNumber,ParentLineNumber,Tier,Path,LineDescription,SeriesCode,DatasetName,MetaDataUpdated,NextReleaseDate,ReleaseDate,RowNumber,TableID
Table 5.7.6BU. Change in Real Private Inventories by Industry,47,,0,47,Computers and software wholesalers,K42143,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,510,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,48,,0,48,Other professional and commercial equipment wholesalers,K4214X,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,520,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,49,,0,49,Metal and mineral (except petroleum) wholesalers,KC4215,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,530,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,50,,0,50,Electrical goods wholesalers,KC4216,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,540,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,51,,0,51,Hardware and plumbing and heating equipment wholesalers,KC4217,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,550,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,52,,0,52,"Machinery, equipment, and supplies wholesalers",KC4218,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,560,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,53,,0,53,Miscellaneous durable goods wholesalers,KC4219,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,570,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,54,,0,54,Nondurable goods industries,N627RX,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,580,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,55,,0,55,Paper and paper products wholesalers,KC4221,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,590,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,56,,0,56,Drugs and druggists' sundries wholesalers,KC4222,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,600,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,57,,0,57,"Apparel, piece goods, and notions wholesalers",KC4223,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,610,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,58,,0,58,Grocery and related products wholesalers,KC4224,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,620,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,59,,0,59,Farm product raw material wholesalers,KC4225,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,630,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,60,,0,60,Chemical and allied products wholesalers,KC4226,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,640,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,61,,0,61,Petroleum and petroleum products wholesalers,KC4227,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,650,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,62,,0,62,"Beer, wine, and distilled alcoholic beverages wholesalers",KC4228,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,660,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,63,,0,63,Miscellaneous nondurable goods wholesalers,KC4229,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,670,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,64,,0,64,Nonmerchant wholesale industries,N152RX,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,680,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,65,,0,65,Durable goods industries,KC42ND,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,690,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,66,,0,66,Nondurable goods industries,KC42NN,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,700,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,67,,0,67,Retail trade industries,N153RX,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,710,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,68,,0,68,Motor vehicle and parts dealers,N631RX,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,720,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,69,,0,69,"Furniture, furnishings, electronics, and appliance stores",KC4423,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,730,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,70,,0,70,Building material and garden equipment and supplies dealers,KC444,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,740,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,71,,0,71,Food and beverage stores,N542RX,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,750,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,72,,0,72,Clothing and clothing accessories stores,KC448,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,760,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,73,,0,73,General merchandise stores,N543RX,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,770,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,74,,0,74,Department stores,KC4521,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,780,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,75,,0,75,Other general merchandise stores,KC4529,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,790,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,76,,0,76,Other retail stores,KC44X,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,800,U50706BU
Table 5.7.6BU. Change in Real Private Inventories by Industry,77,,0,77,Other industries,N154RX,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,810,U50706BU
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",1,0,0,1,"Capital transfers paid, by sector",W940RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,10,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",2,1,1,1.2,By private business,W941RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,20,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",3,2,2,1.2.3,Financial corporations,W942RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,30,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",4,3,3,1.2.3.4,Disaster-related insurance benefits,W943RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,40,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",5,3,3,1.2.3.5,Other,W944RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,50,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",6,2,2,1.2.6,Nonfinancial corporations,W945RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,60,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",7,2,2,1.2.7,Noncorporate business,W946RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,70,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",8,1,1,1.8,By government,W947RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,80,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",9,8,2,1.8.9,Federal,W020RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,90,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",10,9,3,1.8.9.10,Capital grants to state and local governments,AD11RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,100,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",11,9,3,1.8.9.11,Disaster-related insurance benefits,W949RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,110,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",12,9,3,1.8.9.12,Financial stabilization payments,W950RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,120,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",13,9,3,1.8.9.13,Other capital transfers paid to business,W951RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,130,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",14,9,3,1.8.9.14,Other capital transfers paid to persons,W027RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,140,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",15,9,3,1.8.9.15,Capital transfers paid to the rest of the world (net),AD10RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,150,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",16,8,2,1.8.16,State and local,W080RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,160,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",17,16,3,1.8.16.17,Disaster-related insurance benefits,W080RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,170,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",18,1,1,1.18,By persons,W953RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,180,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",19,18,2,1.18.19,"Estate and gift taxes, federal",LA000372,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,190,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",20,18,2,1.18.20,"Estate and gift taxes, state and local",S21020,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,200,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",21,1,1,1.21,By the rest of the world,W954RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,210,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",22,21,2,1.21.22,Disaster-related insurance benefits,W955RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,220,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",23,21,2,1.21.23,Other,W956RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,230,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",24,0,0,24,"Capital transfers received, by sector",W957RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,240,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",25,24,1,24.25,By private business,W958RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,250,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",26,25,2,24.25.26,Financial corporations,W959RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,260,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",27,26,3,24.25.26.27,Disaster-related insurance benefits,W960RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,270,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",28,26,3,24.25.26.28,Other,W961RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,280,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",29,25,2,24.25.29,Nonfinancial corporations,W962RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,290,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",30,29,3,24.25.29.30,Disaster-related insurance benefits,W963RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,300,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",31,29,3,24.25.29.31,Other,W964RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,310,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",32,25,2,24.25.32,Noncorporate business,W965RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,320,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",33,32,3,24.25.32.33,Disaster-related insurance benefits,W966RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,330,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",34,32,3,24.25.32.34,Other,W967RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,340,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",35,24,1,24.35,By government,W968RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,350,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",36,35,2,24.35.36,Federal,B232RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,360,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",37,36,3,24.35.36.37,Estate and gift taxes paid by persons,LA000372,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,370,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",38,36,3,24.35.36.38,Capital transfers paid by private business,LA000366,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,380,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",39,35,2,24.35.39,State and local,W969RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,390,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",40,39,3,24.35.39.40,Disaster-related insurance benefits,W970RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,400,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",41,39,3,24.35.39.41,Estate and gift taxes paid by persons,S21020,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,410,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",42,39,3,24.35.39.42,Capital grants paid by federal government,AD11RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,420,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",43,39,3,24.35.39.43,Other,W937RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,430,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",44,24,1,24.44,By persons,W971RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,440,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",45,44,2,24.44.45,Disaster-related insurance benefits,W972RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,450,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",46,44,2,24.44.46,Other,W688RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,460,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",47,24,1,24.47,By the rest of the world,W973RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,470,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",48,47,2,24.47.48,Capital transfers paid by U.S. government,AD10RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,480,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",49,47,2,24.47.49,Disaster-related insurance benefits,LA000368,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,490,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",50,47,2,24.47.50,Other,W974RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,500,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",51,,0,51,By private business (2-25),W975RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,520,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",52,,0,52,Corporate business (3+6-26-29),W976RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,530,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",53,,0,53,Noncorporate business (7-32),W977RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,540,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",54,,0,54,By government (8-35),W978RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,550,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",55,,0,55,Federal (9-36),W979RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,560,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",56,,0,56,State and local (16-39),W980RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,570,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",57,,0,57,By persons (18-44),W981RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,580,U51100
"Table 5.11U. Capital Transfers Paid and Received, by Sector and by Type",58,,0,58,By the rest of the world (21-47),W982RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,590,U51100
Table 7.2.4U. Price Indexes for Motor Vehicle Output,1,,0,1,Motor vehicle output,A953RG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,10,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,2,,0,2,Auto output,A133RG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,20,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,3,,0,3,Truck output,A716RG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,30,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,4,,0,4,Final sales of domestic product,AB60RG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,40,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,5,,0,5,Personal consumption expenditures,AB61RG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,50,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,6,,0,6,New motor vehicles,AB67RG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,60,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,7,,0,7,Autos,A136RG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,70,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,8,,0,8,Domestic,GAP52,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,80,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,9,,0,9,Foreign,GAP55,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,90,U70204
Table 7.2.4U. Price Indexes for Motor Vehicle Output,10,,0,10,Light trucks (including utility vehicles),B704RG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Mar 28 2019  8:30AM,Feb 28 2019  8:30AM,100,U70204
